Alignment	Theta	Pi	TajimasD	PiN	NumN	PiS	NumS
Spiro2_04180.aligned.fas.oneline	0.00325998370008	0.00325998370008	nan	0.0	953.5	4.0	273.5
Spiro2_05120.aligned.fas.oneline	0.0282485875706	0.0282485875706	nan	19.0	1268.0	26.0	325.0
Spiro2_09495.aligned.fas.oneline	0.00729646697389	0.00729646697389	nan	8.0	2052.5	11.0	551.5
Spiro2_07915.aligned.fas.oneline	0.00913242009132	0.00913242009132	nan	2.0	857.333333333	8.0	237.666666667
Spiro2_05970.aligned.fas.oneline	0.00446428571429	0.00446428571429	nan	0.0	527.666666667	3.0	144.333333333
Spiro2_00385.aligned.fas.oneline	0.00208333333333	0.00208333333333	nan	1.0	388.0	0.0	92.0
Spiro2_03795.aligned.fas.oneline	0.00248756218905	0.00248756218905	nan	1.0	331.666666667	0.0	70.3333333333
Spiro2_01880.aligned.fas.oneline	0.0	0.0	None	0.0	252.666666667	0.0	68.3333333333
Spiro2_00160.aligned.fas.oneline	0.0	0.0	None	0.0	192.0	0.0	45.0
Spiro2_08930.aligned.fas.oneline	0.00676818950931	0.00676818950931	nan	3.0	465.333333333	1.0	125.666666667
Spiro2_02155.aligned.fas.oneline	0.0	0.0	None	0.0	316.666666667	0.0	91.3333333333
Spiro2_04310.aligned.fas.oneline	0.00952380952381	0.00952380952381	nan	0.0	908.0	11.0	247.0
Spiro2_12175.aligned.fas.oneline	0.00378787878788	0.00378787878788	nan	0.0	215.0	1.0	49.0
Spiro2_06605.aligned.fas.oneline	0.00552486187845	0.00552486187845	nan	3.0	426.0	0.0	117.0
Spiro2_10545.aligned.fas.oneline	0.0	0.0	None	0.0	336.333333333	0.0	80.6666666667
Spiro2_03660.aligned.fas.oneline	0.0169851380042	0.0169851380042	nan	2.0	731.0	14.0	211.0
Spiro2_00705.aligned.fas.oneline	0.0151515151515	0.0151515151515	nan	7.0	489.666666667	2.0	104.333333333
Spiro2_01785.aligned.fas.oneline	0.00356506238859	0.00356506238859	nan	1.0	457.666666667	1.0	103.333333333
Spiro2_03495.aligned.fas.oneline	0.00315955766193	0.00315955766193	nan	3.0	1517.16666667	3.0	381.833333333
Spiro2_04325.aligned.fas.oneline	0.000936329588015	0.000936329588015	nan	0.0	828.666666667	1.0	239.333333333
Spiro2_09820.aligned.fas.oneline	0.00293685756241	0.00293685756241	nan	3.0	1641.83333333	3.0	401.166666667
Spiro2_04970.aligned.fas.oneline	0.0	0.0	None	0.0	519.0	0.0	150.0
Spiro2_12590.aligned.fas.oneline	0.0	0.0	None	0.0	542.666666667	0.0	120.333333333
Spiro2_06260.aligned.fas.oneline	0.00326797385621	0.00326797385621	nan	1.0	242.333333333	0.0	63.6666666667
Spiro2_09925.aligned.fas.oneline	0.244897959184	0.244897959184	nan	107.916666667	467.833333333	36.0833333333	120.166666667
Spiro2_05525.aligned.fas.oneline	0.00196078431373	0.00196078431373	nan	1.0	420.666666667	0.0	89.3333333333
Spiro2_02160.aligned.fas.oneline	0.00294985250737	0.00294985250737	nan	0.0	535.666666667	2.0	142.333333333
Spiro2_00310.aligned.fas.oneline	0.00271444082519	0.00271444082519	nan	2.0	1438.33333333	3.0	403.666666667
Spiro2_07945.aligned.fas.oneline	0.064	0.064	nan	16.5	294.166666667	7.5	80.8333333333
Spiro2_01835.aligned.fas.oneline	0.00137174211248	0.00137174211248	nan	1.0	588.833333333	0.0	140.166666667
Spiro2_00480.aligned.fas.oneline	0.0286298568507	0.0286298568507	nan	10.5	799.333333333	17.5	178.666666667
Spiro2_00045.aligned.fas.oneline	0.0	0.0	None	0.0	971.333333333	0.0	234.666666667
Spiro2_00110.aligned.fas.oneline	0.00119474313023	0.00119474313023	nan	1.0	659.0	0.0	178.0
Spiro2_05520.aligned.fas.oneline	0.326765188834	0.326765188834	nan	134.166666667	491.166666667	62.5833333333	117.833333333
Spiro2_00570.aligned.fas.oneline	0.00226372382569	0.00226372382569	nan	1.0	1393.0	3.0	374.0
Spiro2_05150.aligned.fas.oneline	0.0021645021645	0.0021645021645	nan	1.0	368.666666667	0.0	93.3333333333
Spiro2_11275.aligned.fas.oneline	0.0017873100983	0.0017873100983	nan	0.0	896.333333333	2.0	222.666666667
Spiro2_01275.aligned.fas.oneline	0.0214776632302	0.0214776632302	nan	5.5	905.333333333	19.5	258.666666667
Spiro2_08060.aligned.fas.oneline	0.0042735042735	0.0042735042735	nan	0.0	746.666666667	4.0	189.333333333
Spiro2_06115.aligned.fas.oneline	0.0114155251142	0.0114155251142	nan	11.0	1709.16666667	14.0	480.833333333
Spiro2_11985.aligned.fas.oneline	0.00331345261763	0.00331345261763	nan	3.0	1158.83333333	2.0	350.166666667
Spiro2_12080.aligned.fas.oneline	0.0	0.0	None	0.0	394.0	0.0	104.0
Spiro2_08130.aligned.fas.oneline	0.0018315018315	0.0018315018315	nan	0.0	431.333333333	1.0	114.666666667
Spiro2_01315.aligned.fas.oneline	0.0	0.0	None	0.0	445.666666667	0.0	97.3333333333
Spiro2_00560.aligned.fas.oneline	0.00787401574803	0.00787401574803	nan	1.0	307.666666667	2.0	73.3333333333
Spiro2_00905.aligned.fas.oneline	0.00335570469799	0.00335570469799	nan	1.0	702.0	2.0	192.0
Spiro2_02960.aligned.fas.oneline	0.00204498977505	0.00204498977505	nan	1.0	1173.83333333	2.0	293.166666667
Spiro2_04625.aligned.fas.oneline	0.0174129353234	0.0174129353234	nan	3.0	317.5	4.0	84.5
Spiro2_09225.aligned.fas.oneline	0.0	0.0	None	0.0	704.666666667	0.0	201.333333333
Spiro2_12135.aligned.fas.oneline	0.004004004004	0.004004004004	nan	2.0	809.0	2.0	190.0
Spiro2_12580.aligned.fas.oneline	0.0106666666667	0.0106666666667	nan	1.5	305.666666667	2.5	69.3333333333
Spiro2_04875.aligned.fas.oneline	0.0751982499316	0.0751982499316	nan	175.833333333	2946.16666667	99.1666666667	710.833333333
Spiro2_12665.aligned.fas.oneline	0.0	0.0	None	0.0	756.333333333	0.0	209.666666667
Spiro2_07960.aligned.fas.oneline	0.00471698113208	0.00471698113208	nan	1.0	501.333333333	2.0	134.666666667
Spiro2_06465.aligned.fas.oneline	0.008	0.008	nan	3.0	1215.5	9.0	284.5
Spiro2_06880.aligned.fas.oneline	0.00597907324365	0.00597907324365	nan	2.0	507.833333333	2.0	161.166666667
Spiro2_06595.aligned.fas.oneline	0.00712250712251	0.00712250712251	nan	2.0	548.833333333	3.0	153.166666667
Spiro2_06545.aligned.fas.oneline	0.00824742268041	0.00824742268041	nan	3.0	1152.33333333	9.0	302.666666667
Spiro2_08520.aligned.fas.oneline	0.000884173297966	0.000884173297966	nan	1.0	894.0	0.0	237.0
Spiro2_10945.aligned.fas.oneline	0.0476907630522	0.0476907630522	nan	63.1666666667	1619.83333333	31.8333333333	372.166666667
Spiro2_02220.aligned.fas.oneline	0.00603318250377	0.00603318250377	nan	0.0	516.0	4.0	147.0
Spiro2_02765.aligned.fas.oneline	0.00275482093664	0.00275482093664	nan	1.0	1174.0	3.0	278.0
Spiro2_06500.aligned.fas.oneline	0.00415368639668	0.00415368639668	nan	1.0	756.166666667	3.0	206.833333333
Spiro2_04465.aligned.fas.oneline	0.0192307692308	0.0192307692308	nan	5.0	613.0	10.0	167.0
Spiro2_03765.aligned.fas.oneline	0.0686868686869	0.0686868686869	nan	35.5	1173.83333333	66.5	311.166666667
Spiro2_10340.aligned.fas.oneline	0.0126050420168	0.0126050420168	nan	2.0	563.0	7.0	151.0
Spiro2_11395.aligned.fas.oneline	0.00104166666667	0.00104166666667	nan	0.0	769.0	1.0	191.0
Spiro2_01005.aligned.fas.oneline	0.0014684287812	0.0014684287812	nan	0.0	1053.33333333	2.0	308.666666667
Spiro2_03130.aligned.fas.oneline	0.0168067226891	0.0168067226891	nan	5.5	563.666666667	6.5	150.333333333
Spiro2_05775.aligned.fas.oneline	0.00749063670412	0.00749063670412	nan	1.0	642.0	5.0	159.0
Spiro2_11285.aligned.fas.oneline	0.00505050505051	0.00505050505051	nan	1.0	620.666666667	3.0	171.333333333
Spiro2_04800.aligned.fas.oneline	0.00148148148148	0.00148148148148	nan	0.0	538.0	1.0	137.0
Spiro2_01570.aligned.fas.oneline	0.00553250345781	0.00553250345781	nan	1.0	569.833333333	3.0	153.166666667
Spiro2_02380.aligned.fas.oneline	0.00213675213675	0.00213675213675	nan	4.0	1817.0	1.0	523.0
Spiro2_02360.aligned.fas.oneline	0.00838168923275	0.00838168923275	nan	6.0	1257.0	7.0	294.0
Spiro2_12120.aligned.fas.oneline	0.0	0.0	None	0.0	585.333333333	0.0	164.666666667
Spiro2_03055.aligned.fas.oneline	0.405017921147	0.405017921147	nan	247.916666667	672.666666667	91.0833333333	164.333333333
Spiro2_01475.aligned.fas.oneline	0.00880503144654	0.00880503144654	nan	2.0	638.0	5.0	157.0
Spiro2_04530.aligned.fas.oneline	0.00230680507497	0.00230680507497	nan	0.0	666.666666667	2.0	200.333333333
Spiro2_06850.aligned.fas.oneline	0.00558659217877	0.00558659217877	nan	0.0	427.666666667	3.0	109.333333333
Spiro2_08980.aligned.fas.oneline	0.00668238993711	0.00668238993711	nan	10.0	2014.33333333	7.0	529.666666667
Spiro2_08205.aligned.fas.oneline	0.0203703703704	0.0203703703704	nan	7.0	431.666666667	4.0	108.333333333
Spiro2_02990.aligned.fas.oneline	0.00441501103753	0.00441501103753	nan	0.0	351.0	2.0	102.0
Spiro2_05870.aligned.fas.oneline	0.00368033648791	0.00368033648791	nan	2.0	1500.83333333	5.0	401.166666667
Spiro2_03840.aligned.fas.oneline	0.00323624595469	0.00323624595469	nan	0.0	497.666666667	2.0	120.333333333
Spiro2_04420.aligned.fas.oneline	0.0137174211248	0.0137174211248	nan	6.16666666667	568.0	3.83333333333	161.0
Spiro2_00695.aligned.fas.oneline	0.00161812297735	0.00161812297735	nan	1.0	488.666666667	0.0	129.333333333
Spiro2_06590.aligned.fas.oneline	0.0078431372549	0.0078431372549	nan	1.0	203.666666667	1.0	51.3333333333
Spiro2_07590.aligned.fas.oneline	0.00977198697068	0.00977198697068	nan	2.0	710.833333333	7.0	210.166666667
Spiro2_08765.aligned.fas.oneline	0.00420609884332	0.00420609884332	nan	3.0	743.833333333	1.0	207.166666667
Spiro2_00395.aligned.fas.oneline	0.0042735042735	0.0042735042735	nan	1.0	747.333333333	3.0	188.666666667
Spiro2_07810.aligned.fas.oneline	0.0	0.0	None	0.0	659.0	0.0	157.0
Spiro2_01565.aligned.fas.oneline	0.0	0.0	None	0.0	147.333333333	0.0	32.6666666667
Spiro2_00335.aligned.fas.oneline	0.0	0.0	None	0.0	890.0	0.0	205.0
Spiro2_08755.aligned.fas.oneline	0.00234741784038	0.00234741784038	nan	0.0	1004.66666667	3.0	273.333333333
Spiro2_01925.aligned.fas.oneline	0.00138888888889	0.00138888888889	nan	1.0	577.0	0.0	143.0
Spiro2_04490.aligned.fas.oneline	0.00188323917137	0.00188323917137	nan	0.0	426.0	1.0	105.0
Spiro2_12230.aligned.fas.oneline	0.000833333333333	0.000833333333333	nan	0.0	960.666666667	1.0	239.333333333
Spiro2_10555.aligned.fas.oneline	0.0	0.0	None	0.0	344.333333333	0.0	87.6666666667
Spiro2_00090.aligned.fas.oneline	0.0	0.0	None	0.0	249.333333333	0.0	56.6666666667
Spiro2_09550.aligned.fas.oneline	0.0	0.0	None	0.0	423.666666667	0.0	104.333333333
Spiro2_06030.aligned.fas.oneline	0.0301263362488	0.0301263362488	nan	12.0	811.666666667	19.0	217.333333333
Spiro2_03100.aligned.fas.oneline	0.00294985250737	0.00294985250737	nan	2.0	810.333333333	1.0	206.666666667
Spiro2_00235.aligned.fas.oneline	0.00177304964539	0.00177304964539	nan	0.0	442.666666667	1.0	121.333333333
Spiro2_08460.aligned.fas.oneline	0.00582241630277	0.00582241630277	nan	3.0	1058.83333333	5.0	315.166666667
Spiro2_05045.aligned.fas.oneline	0.00126262626263	0.00126262626263	nan	1.0	1241.83333333	1.0	342.166666667
Spiro2_10615.aligned.fas.oneline	0.00554016620499	0.00554016620499	nan	3.0	862.166666667	3.0	220.833333333
Spiro2_00555.aligned.fas.oneline	0.00709219858156	0.00709219858156	nan	5.0	1377.5	7.0	314.5
Spiro2_07555.aligned.fas.oneline	0.00617283950617	0.00617283950617	nan	1.0	382.166666667	2.0	103.833333333
Spiro2_09625.aligned.fas.oneline	0.0127795527157	0.0127795527157	nan	3.0	724.333333333	9.0	214.666666667
Spiro2_08605.aligned.fas.oneline	0.00439753737907	0.00439753737907	nan	2.0	892.333333333	3.0	244.666666667
Spiro2_05460.aligned.fas.oneline	0.0021645021645	0.0021645021645	nan	2.0	759.0	0.0	165.0
Spiro2_00520.aligned.fas.oneline	0.00213675213675	0.00213675213675	nan	1.0	382.166666667	0.0	85.8333333333
Spiro2_09735.aligned.fas.oneline	0.0	0.0	None	0.0	530.333333333	0.0	150.666666667
Spiro2_02130.aligned.fas.oneline	0.00374531835206	0.00374531835206	nan	1.0	1101.16666667	4.0	233.833333333
Spiro2_03275.aligned.fas.oneline	0.0	0.0	None	0.0	256.333333333	0.0	67.6666666667
Spiro2_09060.aligned.fas.oneline	0.00558464223386	0.00558464223386	nan	11.0	2291.83333333	5.0	573.166666667
Spiro2_09695.aligned.fas.oneline	0.0	0.0	None	0.0	409.0	0.0	128.0
Spiro2_00445.aligned.fas.oneline	0.000884173297966	0.000884173297966	nan	0.0	893.833333333	1.0	237.166666667
Spiro2_07780.aligned.fas.oneline	0.0072202166065	0.0072202166065	nan	2.0	667.666666667	4.0	163.333333333
Spiro2_07975.aligned.fas.oneline	0.0111111111111	0.0111111111111	nan	3.0	219.166666667	0.0	50.8333333333
Spiro2_01205.aligned.fas.oneline	0.0010718113612	0.0010718113612	nan	1.0	756.0	0.0	177.0
Spiro2_11460.aligned.fas.oneline	0.00182481751825	0.00182481751825	nan	0.0	1287.66666667	3.0	356.333333333
Spiro2_10070.aligned.fas.oneline	0.00229885057471	0.00229885057471	nan	1.0	358.333333333	0.0	76.6666666667
Spiro2_00510.aligned.fas.oneline	0.00443262411348	0.00443262411348	nan	1.0	880.833333333	4.0	247.166666667
Spiro2_11990.aligned.fas.oneline	0.00383141762452	0.00383141762452	nan	4.0	1225.16666667	2.0	340.833333333
Spiro2_11620.aligned.fas.oneline	0.0	0.0	None	0.0	389.666666667	0.0	99.3333333333
Spiro2_09835.aligned.fas.oneline	0.00182149362477	0.00182149362477	nan	1.0	446.333333333	0.0	102.666666667
Spiro2_08645.aligned.fas.oneline	0.0053547523427	0.0053547523427	nan	0.0	1148.33333333	8.0	345.666666667
Spiro2_08355.aligned.fas.oneline	0.0255255255255	0.0255255255255	nan	54.3333333333	2671.5	30.6666666667	658.5
Spiro2_06745.aligned.fas.oneline	0.0	0.0	None	0.0	246.666666667	0.0	68.3333333333
Spiro2_01615.aligned.fas.oneline	0.0030487804878	0.0030487804878	nan	1.0	783.5	2.0	200.5
Spiro2_06675.aligned.fas.oneline	0.0030303030303	0.0030303030303	nan	0.0	1046.33333333	4.0	273.666666667
Spiro2_03845.aligned.fas.oneline	0.0	0.0	None	0.0	1180.0	0.0	296.0
Spiro2_07685.aligned.fas.oneline	0.0	0.0	None	0.0	390.666666667	0.0	110.333333333
Spiro2_05065.aligned.fas.oneline	0.00700280112045	0.00700280112045	nan	2.0	1114.33333333	8.0	313.666666667
Spiro2_09740.aligned.fas.oneline	0.00311526479751	0.00311526479751	nan	0.0	240.666666667	1.0	80.3333333333
Spiro2_00540.aligned.fas.oneline	0.0	0.0	None	0.0	261.333333333	0.0	62.6666666667
Spiro2_03590.aligned.fas.oneline	0.00383693045564	0.00383693045564	nan	2.0	1626.16666667	6.0	458.833333333
Spiro2_08580.aligned.fas.oneline	0.00232288037166	0.00232288037166	nan	0.0	686.666666667	2.0	174.333333333
Spiro2_02985.aligned.fas.oneline	0.00512820512821	0.00512820512821	nan	1.0	160.666666667	0.0	34.3333333333
Spiro2_04215.aligned.fas.oneline	0.00481099656357	0.00481099656357	nan	1.0	1133.0	6.0	322.0
Spiro2_05285.aligned.fas.oneline	0.00562851782364	0.00562851782364	nan	1.0	1241.5	8.0	357.5
Spiro2_09150.aligned.fas.oneline	0.0015503875969	0.0015503875969	nan	0.0	1000.33333333	2.0	289.666666667
Spiro2_12390.aligned.fas.oneline	0.003300330033	0.003300330033	nan	0.0	962.333333333	4.0	249.666666667
Spiro2_05720.aligned.fas.oneline	0.002442002442	0.002442002442	nan	1.0	643.666666667	1.0	175.333333333
Spiro2_00150.aligned.fas.oneline	0.0028818443804	0.0028818443804	nan	0.0	827.0	3.0	214.0
Spiro2_04580.aligned.fas.oneline	0.0	0.0	None	0.0	398.333333333	0.0	96.6666666667
Spiro2_00620.aligned.fas.oneline	0.0	0.0	None	0.0	396.666666667	0.0	98.3333333333
Spiro2_10570.aligned.fas.oneline	0.0127388535032	0.0127388535032	nan	1.0	365.666666667	5.0	105.333333333
Spiro2_04110.aligned.fas.oneline	0.00179856115108	0.00179856115108	nan	1.0	1310.83333333	2.0	357.166666667
Spiro2_03160.aligned.fas.oneline	0.00670322973796	0.00670322973796	nan	6.0	1322.66666667	5.0	318.333333333
Spiro2_05585.aligned.fas.oneline	0.0004095004095	0.0004095004095	nan	0.0	1894.33333333	1.0	547.666666667
Spiro2_02230.aligned.fas.oneline	0.00102880658436	0.00102880658436	nan	1.0	752.0	0.0	220.0
Spiro2_12515.aligned.fas.oneline	0.106606606607	0.106606606607	nan	41.6666666667	533.833333333	29.3333333333	132.166666667
Spiro2_01505.aligned.fas.oneline	0.0225763612218	0.0225763612218	nan	11.0	624.833333333	6.0	128.166666667
Spiro2_09025.aligned.fas.oneline	0.00416666666667	0.00416666666667	nan	1.0	742.666666667	3.0	217.333333333
Spiro2_03035.aligned.fas.oneline	0.470517448857	0.470517448857	nan	281.5	658.333333333	109.5	172.666666667
Spiro2_09650.aligned.fas.oneline	0.0	0.0	None	0.0	283.0	0.0	86.0
Spiro2_01220.aligned.fas.oneline	0.0232558139535	0.0232558139535	nan	3.5	305.5	5.5	81.5
Spiro2_01190.aligned.fas.oneline	0.00793650793651	0.00793650793651	nan	2.0	922.166666667	7.0	211.833333333
Spiro2_08815.aligned.fas.oneline	0.0	0.0	None	0.0	410.0	0.0	109.0
Spiro2_05900.aligned.fas.oneline	0.0	0.0	None	0.0	1646.66666667	0.0	417.333333333
Spiro2_12325.aligned.fas.oneline	0.00765306122449	0.00765306122449	nan	3.0	913.666666667	6.0	262.333333333
Spiro2_11035.aligned.fas.oneline	0.00296735905045	0.00296735905045	nan	2.0	831.833333333	1.0	179.166666667
Spiro2_06830.aligned.fas.oneline	0.0	0.0	None	0.0	653.0	0.0	157.0
Spiro2_03920.aligned.fas.oneline	0.00417710944027	0.00417710944027	nan	3.0	941.166666667	2.0	255.833333333
Spiro2_02095.aligned.fas.oneline	0.00311526479751	0.00311526479751	nan	2.0	764.833333333	1.0	198.166666667
Spiro2_06715.aligned.fas.oneline	0.00224089635854	0.00224089635854	nan	1.0	1438.83333333	3.0	346.166666667
Spiro2_06895.aligned.fas.oneline	0.0142543859649	0.0142543859649	nan	7.0	713.5	6.0	198.5
Spiro2_02270.aligned.fas.oneline	0.00170502983802	0.00170502983802	nan	1.0	947.666666667	1.0	225.333333333
Spiro2_10035.aligned.fas.oneline	0.00200501253133	0.00200501253133	nan	2.0	1586.5	2.0	408.5
Spiro2_01110.aligned.fas.oneline	0.00272776868522	0.00272776868522	nan	2.0	1452.66666667	3.0	380.333333333
Spiro2_07005.aligned.fas.oneline	0.00292397660819	0.00292397660819	nan	0.0	775.0	3.0	251.0
Spiro2_01860.aligned.fas.oneline	0.0	0.0	None	0.0	1387.33333333	0.0	343.666666667
Spiro2_11655.aligned.fas.oneline	0.0	0.0	None	0.0	533.333333333	0.0	135.666666667
Spiro2_08585.aligned.fas.oneline	0.00266666666667	0.00266666666667	nan	2.0	597.0	0.0	153.0
Spiro2_02940.aligned.fas.oneline	0.00392156862745	0.00392156862745	nan	1.0	416.166666667	1.0	93.8333333333
Spiro2_01775.aligned.fas.oneline	0.00414722654225	0.00414722654225	nan	1.0	1549.66666667	7.0	379.333333333
Spiro2_05405.aligned.fas.oneline	0.00645161290323	0.00645161290323	nan	0.0	721.0	6.0	209.0
Spiro2_02855.aligned.fas.oneline	0.00152905198777	0.00152905198777	nan	1.0	517.833333333	0.0	136.166666667
Spiro2_06365.aligned.fas.oneline	0.0224137931034	0.0224137931034	nan	22.25	1403.5	16.75	336.5
Spiro2_08020.aligned.fas.oneline	0.00335570469799	0.00335570469799	nan	3.0	1396.0	3.0	392.0
Spiro2_08685.aligned.fas.oneline	0.00137457044674	0.00137457044674	nan	1.0	1141.66666667	1.0	313.333333333
Spiro2_12190.aligned.fas.oneline	0.00503144654088	0.00503144654088	nan	1.0	622.0	3.0	173.0
Spiro2_05510.aligned.fas.oneline	0.00151515151515	0.00151515151515	nan	0.0	1022.33333333	2.0	297.666666667
Spiro2_10835.aligned.fas.oneline	0.00131752305665	0.00131752305665	nan	0.0	619.666666667	1.0	139.333333333
Spiro2_00265.aligned.fas.oneline	0.003125	0.003125	nan	0.0	783.0	3.0	177.0
Spiro2_05860.aligned.fas.oneline	0.00193316763325	0.00193316763325	nan	2.0	2882.0	5.0	739.0
Spiro2_06130.aligned.fas.oneline	0.0	0.0	None	0.0	191.333333333	0.0	48.6666666667
Spiro2_00725.aligned.fas.oneline	0.0161943319838	0.0161943319838	nan	5.0	598.666666667	7.0	142.333333333
Spiro2_04400.aligned.fas.oneline	0.0229885057471	0.0229885057471	nan	3.0	278.5	5.0	69.5
Spiro2_11875.aligned.fas.oneline	0.00194931773879	0.00194931773879	nan	1.0	2466.0	5.0	612.0
Spiro2_02585.aligned.fas.oneline	0.000966183574879	0.000966183574879	nan	1.0	824.333333333	0.0	210.666666667
Spiro2_12035.aligned.fas.oneline	0.00298507462687	0.00298507462687	nan	1.0	797.666666667	2.0	207.333333333
Spiro2_01120.aligned.fas.oneline	0.00151515151515	0.00151515151515	nan	1.0	1041.0	1.0	279.0
Spiro2_09640.aligned.fas.oneline	0.00101317122594	0.00101317122594	nan	0.0	756.666666667	1.0	230.333333333
Spiro2_04905.aligned.fas.oneline	0.00438596491228	0.00438596491228	nan	1.0	371.0	1.0	85.0
Spiro2_04980.aligned.fas.oneline	0.000968992248062	0.000968992248062	nan	0.0	837.666666667	1.0	194.333333333
Spiro2_06410.aligned.fas.oneline	0.00471142520612	0.00471142520612	nan	1.0	665.333333333	3.0	183.666666667
Spiro2_03730.aligned.fas.oneline	0.00274725274725	0.00274725274725	nan	0.0	850.5	3.0	241.5
Spiro2_07805.aligned.fas.oneline	0.00340136054422	0.00340136054422	nan	1.0	230.833333333	0.0	63.1666666667
Spiro2_10800.aligned.fas.oneline	0.0509803921569	0.0509803921569	nan	5.0	202.666666667	8.0	52.3333333333
Spiro2_12480.aligned.fas.oneline	0.0106382978723	0.0106382978723	nan	2.0	654.666666667	7.0	191.333333333
Spiro2_06350.aligned.fas.oneline	0.0122324159021	0.0122324159021	nan	3.0	779.166666667	9.0	201.833333333
Spiro2_01595.aligned.fas.oneline	0.0	0.0	None	0.0	459.333333333	0.0	122.666666667
Spiro2_04240.aligned.fas.oneline	0.011617515639	0.011617515639	nan	2.0	885.333333333	11.0	233.666666667
Spiro2_00895.aligned.fas.oneline	0.0	0.0	None	0.0	172.666666667	0.0	43.3333333333
Spiro2_05750.aligned.fas.oneline	0.00473933649289	0.00473933649289	nan	4.0	1510.0	5.0	389.0
Spiro2_05965.aligned.fas.oneline	0.00411522633745	0.00411522633745	nan	0.0	591.0	3.0	138.0
Spiro2_03240.aligned.fas.oneline	0.0	0.0	None	0.0	596.333333333	0.0	162.666666667
Spiro2_09345.aligned.fas.oneline	0.0233644859813	0.0233644859813	nan	14.0	1053.66666667	16.0	230.333333333
Spiro2_00300.aligned.fas.oneline	0.00269541778976	0.00269541778976	nan	0.0	850.0	3.0	263.0
Spiro2_05345.aligned.fas.oneline	0.00446428571429	0.00446428571429	nan	0.0	1065.0	6.0	279.0
Spiro2_03195.aligned.fas.oneline	0.00184162062615	0.00184162062615	nan	1.0	422.0	0.0	121.0
Spiro2_03460.aligned.fas.oneline	0.0343642611684	0.0343642611684	nan	7.0	235.166666667	3.0	55.8333333333
Spiro2_07540.aligned.fas.oneline	0.0044498381877	0.0044498381877	nan	3.0	1959.33333333	8.0	512.666666667
Spiro2_00820.aligned.fas.oneline	0.00272479564033	0.00272479564033	nan	1.0	868.333333333	2.0	232.666666667
Spiro2_01985.aligned.fas.oneline	0.00796812749004	0.00796812749004	nan	0.0	592.0	6.0	161.0
Spiro2_09570.aligned.fas.oneline	0.00227642276423	0.00227642276423	nan	1.0	2466.66666667	6.0	608.333333333
Spiro2_03865.aligned.fas.oneline	0.00611620795107	0.00611620795107	nan	0.0	256.0	2.0	71.0
Spiro2_01955.aligned.fas.oneline	0.00108932461874	0.00108932461874	nan	1.0	735.833333333	0.0	182.166666667
Spiro2_09445.aligned.fas.oneline	0.0025641025641	0.0025641025641	nan	2.0	2178.83333333	5.0	551.166666667
Spiro2_07790.aligned.fas.oneline	0.0136363636364	0.0136363636364	nan	5.0	549.666666667	4.0	110.333333333
Spiro2_05660.aligned.fas.oneline	0.0028551034975	0.0028551034975	nan	0.0	1096.0	4.0	305.0
Spiro2_03265.aligned.fas.oneline	0.0	0.0	None	0.0	282.0	0.0	72.0
Spiro2_00135.aligned.fas.oneline	0.004329004329	0.004329004329	nan	2.0	705.166666667	2.0	218.833333333
Spiro2_02680.aligned.fas.oneline	0.00119904076739	0.00119904076739	nan	1.0	677.666666667	0.0	156.333333333
Spiro2_12055.aligned.fas.oneline	0.00644122383253	0.00644122383253	nan	3.0	495.666666667	1.0	125.333333333
Spiro2_05095.aligned.fas.oneline	0.00175131348511	0.00175131348511	nan	2.0	1372.66666667	1.0	340.333333333
Spiro2_01030.aligned.fas.oneline	0.0036036036036	0.0036036036036	nan	4.0	1758.0	4.0	462.0
Spiro2_04020.aligned.fas.oneline	0.00702323068612	0.00702323068612	nan	9.0	1467.33333333	4.0	383.666666667
Spiro2_01700.aligned.fas.oneline	0.00234741784038	0.00234741784038	nan	1.0	329.833333333	0.0	96.1666666667
Spiro2_03375.aligned.fas.oneline	0.0	0.0	None	0.0	536.333333333	0.0	159.666666667
Spiro2_08630.aligned.fas.oneline	0.00153609831029	0.00153609831029	nan	0.0	512.666666667	1.0	138.333333333
Spiro2_05790.aligned.fas.oneline	0.0114379084967	0.0114379084967	nan	3.0	971.333333333	11.0	252.666666667
Spiro2_08075.aligned.fas.oneline	0.0042735042735	0.0042735042735	nan	0.0	183.666666667	1.0	50.3333333333
Spiro2_10180.aligned.fas.oneline	0.00617283950617	0.00617283950617	nan	0.0	256.666666667	2.0	67.3333333333
Spiro2_10520.aligned.fas.oneline	0.00564971751412	0.00564971751412	nan	1.0	418.166666667	2.0	112.833333333
Spiro2_05450.aligned.fas.oneline	0.00132275132275	0.00132275132275	nan	0.0	583.333333333	1.0	172.666666667
Spiro2_04125.aligned.fas.oneline	0.00320512820513	0.00320512820513	nan	0.0	494.0	2.0	130.0
Spiro2_02770.aligned.fas.oneline	0.00274725274725	0.00274725274725	nan	1.0	858.5	2.0	233.5
Spiro2_07105.aligned.fas.oneline	0.0178571428571	0.0178571428571	nan	3.83333333333	409.166666667	5.16666666667	94.8333333333
Spiro2_06980.aligned.fas.oneline	0.0161290322581	0.0161290322581	nan	1.5	152.0	1.5	34.0
Spiro2_10385.aligned.fas.oneline	0.0124444444444	0.0124444444444	nan	6.0	897.666666667	8.0	227.333333333
Spiro2_04985.aligned.fas.oneline	0.002200220022	0.002200220022	nan	0.0	704.0	2.0	205.0
