2028f6e0838f8216c2b8a59d6f07fb99-contig_1-851025-853553-+	VFG010882	650	640	31.6	2.01e-85	285	VFG010882 VFDB~~~75~~~90~~~90~~~90~~~ccmF~~~cytochrome c heme lyase subunit CcmF~~~VFDB:VFG010882,VFDB:VFC0272
54e1b81235eafe1a1f651e81b2db23d4-contig_1-855345-856409--	WP_003243688	328	226	23.9	2.57e-10	60.5	WP_003243688 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~frlB~~~fructosamine deglycase FrlB~~~EC:3.5.-.-,BlastRules:WP_003243688
07ebe7835510ae156065f266477ab0fe-contig_1-857545-859488--	WP_000068922	565	399	28.1	4.58e-28	118	WP_000068922 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~dsbD~~~protein-disulfide reductase DsbD~~~EC:1.8.1.8,BlastRules:WP_000068922
8a8b7cc37a058f7f688b98abb8854658-contig_1-859599-861353-+	WP_003228330	511	524	37.6	1.29e-96	303	WP_003228330 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~gpmI~~~2,3-bisphosphoglycerate-independent phosphoglycerate mutase~~~EC:5.4.2.12,BlastRules:WP_001231153,BlastRules:WP_003228330
391daa4a140c92635094b264bd852b9c-contig_1-863407-864417-+	WP_003134758	326	280	35.7	1.00e-46	160	WP_003134758 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~kdsD~~~arabinose-5-phosphate isomerase KdsD~~~EC:5.3.1.13,BlastRules:WP_003134758
500959a429d45895b56311359193fa5f-contig_1-865936-868263-+	WP_003229747	734	744	39.9	3.12e-190	559	WP_003229747 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~relA~~~GTP diphosphokinase~~~EC:2.7.6.5,BlastRules:WP_001262817,BlastRules:WP_003229747
157f4e674be7f213c896efe29f927634-contig_1-868260-869459-+	WP_048682169	501	147	27.2	3.08e-10	61.2	WP_048682169 BlastRules~~~80~~~85.0~~~80.0~~~90.0~~~~~~S-Cys-Gly-3M3SH uptake peptide MFS transporter~~~BlastRules:WP_048682169
447ce1fcd6bdde0f299f3eff798d262a-contig_1-872063-873643--	WP_003228228	520	517	30.4	6.75e-74	243	WP_003228228 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~aspP~~~aspartate/proton symporter AspP~~~BlastRules:WP_003228228
829a8c3e61e2deb6dd538ea34e3789d0-contig_1-876807-877547--	WP_011915663	263	229	33.6	1.31e-38	134	WP_011915663 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~istB~~~IS21-like element ISCsa9 family helper ATPase IstB~~~BlastRules:WP_011915663
e8bc1e66ec957abffd37827961cf2f8c-contig_1-877563-879092--	ISCARN4-1	500	498	33.1	1.08e-66	223	ISCARN4-1 IS~~~90~~~95~~~90~~~90~~~tnp~~~IS21 family ISCARN4 transposase~~~IS:ISCARN4
13c6ac7a65a563d4ef159f4cb2f39e91-contig_1-885303-886631-+	VFG000313	407	419	43.9	1.31e-92	285	VFG000313 VFDB~~~75~~~90~~~90~~~90~~~gluP~~~glucose/galactose transporter~~~VFDB:VFG000313,VFDB:VFC0258
8d1192f33a01277c6e70a59a4a592078-contig_1-887204-889111-+	VFG001859	751	705	31.6	4.23e-92	300	VFG001859 VFDB~~~75~~~90~~~90~~~90~~~feoB~~~ferrous iron transporter B~~~VFDB:VFG001859,VFDB:VFC0272
6b0efd662035086dd44eb51a96722323-contig_1-889364-890764-+	WP_000684509	381	347	33.1	1.06e-44	160	WP_000684509 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~flgR~~~transcriptional activator FlgR~~~BlastRules:WP_000684509
ad7e2768f208bde7bd684e8de1e6bce8-contig_1-890756-891337--	ISFop1-ORFB	189	166	38.0	6.84e-37	126	ISFop1-ORFB IS~~~90~~~95~~~90~~~90~~~tnp~~~IS630 family ISFop1 transposase ORF B~~~IS:ISFop1
6f0ee5d346c6b9031cbd8caa642d65b3-contig_1-891388-891798--	ISC1048-1	327	79	32.9	3.28e-07	47.4	ISC1048-1 IS~~~90~~~95~~~90~~~90~~~tnp~~~IS630 family ISC1048 transposase~~~IS:ISC1048
149cb3fbfd2823fc456619b2579f72b3-contig_1-896022-896681--	WP_003413021	176	106	36.8	1.03e-12	63.5	WP_003413021 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~aroK~~~shikimate kinase AroK~~~EC:2.7.1.71,BlastRules:WP_000836640,BlastRules:WP_003413021
c6959f74cfc9af7819db6317ecc97714-contig_1-897620-898516-+	WP_003230132	321	260	26.9	4.49e-05	43.9	WP_003230132 BlastRules~~~70~~~80.0~~~80.0~~~90.0~~~glcK~~~glucose kinase GlcK~~~EC:2.7.1.2,BlastRules:WP_003230132
1b350858348ebb15e8280cfd15401a38-contig_1-899731-901092-+	WP_000990715	412	335	27.8	1.09e-29	119	WP_000990715 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~cinA~~~competence/damage-inducible protein CinA~~~BlastRules:WP_000990715
05d6e234d02302bd63407f4f61ad3569-contig_1-902294-903775-+	WP_095178924	455	410	26.6	1.90e-28	117	WP_095178924 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~iaaH~~~indoleacetamide hydrolase~~~BlastRules:WP_010892363,BlastRules:WP_095178924
10f9b0d6998ecd65cbd960f1854c121a-contig_1-903805-905304-+	WP_001047678	475	475	44.6	1.49e-130	387	WP_001047678 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~gatB~~~Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB~~~EC:6.3.5.-,BlastRules:WP_001047678
c2ba3312f46d902eaaf097d73422b6b0-contig_1-909175-910845--	WP_071223118	648	545	37.1	2.49e-110	342	WP_071223118 BlastRules~~~80~~~93.0~~~90.0~~~90.0~~~taeA~~~ABC-F type ribosomal protection protein TaeA~~~BlastRules:WP_071223118
c9b827f842fe6c979a353d81961a9452-contig_1-910846-911925--	VFG000670	309	172	26.7	7.69e-10	58.9	VFG000670 VFDB~~~75~~~90~~~90~~~90~~~gtrB~~~bactoprenol glucosyl transferase~~~VFDB:VFG000670,VFDB:VFC0258
0fc5489c5ffb68f17ef2b2de7915fa03-contig_1-920155-920955--	WP_180375739	157	85	34.1	2.72e-04	40.0	WP_180375739 BlastRules~~~80~~~90.0~~~90.0~~~90.0~~~tfpQ~~~type IV pilus major pilin TfpQ~~~BlastRules:WP_180375739
bdc622c9684a66f4bcc23e52b94b0c5e-contig_1-920986-921444--	WP_010947092	140	101	34.7	3.48e-12	59.7	WP_010947092 BlastRules~~~80~~~80.0~~~90.0~~~90.0~~~lspG~~~GspG family T2SS major pseudopilin variant LspG~~~BlastRules:WP_010947092
30b0e9e66e1133a4bd4223d8acd9b435-contig_1-921498-922727--	VFG050787	401	383	30.5	1.73e-59	198	VFG050787 VFDB~~~75~~~90~~~90~~~90~~~gspF~~~general secretion pathway protein F~~~VFDB:VFG050787,VFDB:VFC0086
b30ebae96c829177d4b3fc4a8aaf1e46-contig_1-922729-924546--	WP_010947050	494	426	46.7	1.63e-119	363	WP_010947050 BlastRules~~~80~~~75.0~~~90.0~~~90.0~~~lspE~~~GspE family T2SS ATPase variant LspE~~~BlastRules:WP_010947050
a7462745cafc7d6c5694402c7bba56f7-contig_1-924565-926916--	WP_011704540	677	619	29.4	3.69e-61	218	WP_011704540 BlastRules~~~80~~~81.0~~~90.0~~~90.0~~~exeD~~~GspD family T2SS secretin variant ExeD~~~BlastRules:WP_011704540
b7d3292aa774b5973214b5e6a525fcce-contig_1-926913-927854--	VFG007109	305	122	27.9	2.58e-07	50.8	VFG007109 VFDB~~~75~~~90~~~90~~~90~~~epsC~~~type II secretion system protein GspC~~~VFDB:VFG007109,VFDB:VFC0086
53014202ba6974b2977fcdabed1bcdde-contig_1-927851-928780--	VFG050727	278	72	31.9	3.99e-07	50.1	VFG050727 VFDB~~~75~~~90~~~90~~~90~~~gspC~~~general secretion pathway protein C~~~VFDB:VFG050727,VFDB:VFC0086
c540ba320d2f7c9b9f0816956a78b1ee-contig_1-928807-930426--	WP_003228290	403	356	19.4	4.52e-05	45.4	WP_003228290 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~rsbP~~~phosphoserine phosphatase RsbP~~~BlastRules:WP_003228290
c29e61f9d0cfc357457e8631d733642d-contig_1-930597-932471-+	WP_003106690	390	181	33.1	2.36e-18	87.0	WP_003106690 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~cttP~~~trichloroethylene chemotactic transducer CttP~~~BlastRules:WP_003106690
d5c4162884e3a3318d08b42ad4997d2e-contig_1-932645-934102-+	WP_003382141	491	248	39.5	7.24e-56	193	WP_003382141 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~fleQ~~~transcriptional regulator FleQ~~~BlastRules:WP_003086448,BlastRules:WP_003382141,BlastRules:WP_010955093
7c19ed687654bf739fb0b6c017a931ab-contig_1-939166-940995--	WP_001030947	607	506	28.9	1.90e-45	169	WP_001030947 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~lepA~~~elongation factor 4~~~BlastRules:WP_001030947
a5d11297d6cfce3745a1811b35c4e27c-contig_1-941087-942208--	VFG046763	337	319	29.2	2.65e-25	104	VFG046763 VFDB~~~75~~~90~~~90~~~90~~~~~~glycosyltransferase family 1 protein~~~VFDB:VFG046763,VFDB:VFC0258
807021bfdc4d99a9666c5456badaf9f6-contig_1-942622-943533-+	WP_010999121	703	280	28.9	7.07e-26	107	WP_010999121 BlastRules~~~70~~~80.0~~~80.0~~~90.0~~~argE~~~bifunctional arginine dihydrolase/ornithine cyclodeaminase~~~BlastRules:WP_010999121
7cc7a077d4aa16ca6468f8d325907fbf-contig_1-943742-944710-+	WP_003242898	333	319	40.4	6.05e-71	223	WP_003242898 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~acoA~~~acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha~~~EC:1.1.1.-,BlastRules:WP_000921260,BlastRules:WP_003242898
987d6c1c4773fafb296be947e71a4f4d-contig_1-944736-945713-+	WP_000198888	344	332	43.4	3.19e-91	275	WP_000198888 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~acoB~~~acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta~~~EC:1.1.1.-,BlastRules:WP_000198888,BlastRules:WP_003243124
34b029b75bce3f0c9994a495b1a98bb5-contig_1-945737-946996-+	WP_003244059	398	424	35.4	2.88e-68	221	WP_003244059 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~acoC~~~acetoin dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase~~~EC:2.3.1.12,BlastRules:WP_000257757,BlastRules:WP_003244059
a46aa70c7896c2bcdbeb4ddfad25e8a5-contig_1-947086-948192-+	WP_004398815	244	243	42.0	5.63e-46	157	WP_004398815 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~rluB~~~23S rRNA pseudouridine(2605) synthase RluB~~~EC:5.4.99.22,BlastRules:WP_000826475,BlastRules:WP_004398815
9a906a028aed5918fea7617a7ac66dc0-contig_1-949784-950653-+	WP_003227543	276	244	31.6	5.60e-34	124	WP_003227543 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~speE~~~spermidine synthase~~~BlastRules:WP_000424696,BlastRules:WP_003227543
80891c8a247a2ad37fa999e96376b81b-contig_1-954224-955735--	WP_000094721	506	168	35.1	6.93e-19	89.0	WP_000094721 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~aer~~~aerotaxis sensor receptor Aer~~~BlastRules:WP_000094721
3309272dc4f25a2f22b5f47d60009242-contig_1-955861-957360--	WP_041744100	516	194	36.1	2.22e-19	90.5	WP_041744100 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~~~~methyl-accepting chemotaxis protein~~~BlastRules:WP_041744100
f8b0cc269b6cfdf041bf4a51e609932c-contig_1-957376-958875--	VFG043209	557	193	32.6	2.49e-18	87.4	VFG043209 VFDB~~~75~~~90~~~90~~~90~~~cheD~~~methyl-accepting chemotaxis protein CheD~~~VFDB:VFG043209,VFDB:VFC0204
8c174c4cc3159a51af9e7b5cf95a0e40-contig_1-959023-960180-+	WP_001011195	376	371	46.6	1.62e-112	333	WP_001011195 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~~~~acyl-CoA dehydrogenase~~~EC:1.3.99.-,BlastRules:WP_000397270,BlastRules:WP_001011195
a7b0a66398332924c5d03415cac4a358-contig_1-968135-969391--	WP_003246626	421	405	39.8	2.58e-101	307	WP_003246626 BlastRules~~~70~~~80.0~~~80.0~~~90.0~~~dctP~~~C4-dicarboxylate transporter DctP~~~BlastRules:WP_003246626
89170275c9aa383e8c092bbb68f0ca98-contig_1-969496-970827--	WP_003233382	555	412	29.4	4.23e-28	116	WP_003233382 BlastRules~~~70~~~80.0~~~80.0~~~90.0~~~glpD~~~glycerol-3-phosphate dehydrogenase~~~EC:1.1.5.3,BlastRules:WP_003233382
28cafbe44560393943be200ed857e70d-contig_1-970841-972124--	WP_001295373	404	384	35.2	4.62e-67	218	WP_001295373 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~iscS~~~cysteine desulfurase~~~EC:2.8.1.7,BlastRules:WP_001295373
887026fc714687da9a9bf02415f5e92c-contig_1-974355-976442--	WP_071223118	648	578	34.4	1.78e-84	279	WP_071223118 BlastRules~~~80~~~93.0~~~90.0~~~90.0~~~taeA~~~ABC-F type ribosomal protection protein TaeA~~~BlastRules:WP_071223118
a7fe02b8deb74eed36fe42ec88801d2f-contig_1-976611-977516-+	WP_003227543	276	220	24.1	1.78e-14	71.6	WP_003227543 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~speE~~~spermidine synthase~~~BlastRules:WP_000424696,BlastRules:WP_003227543
98840a177bab8b7c91f732b5d819e048-contig_1-977482-979497--	WP_003231186	466	349	31.2	4.59e-30	123	WP_003231186 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~ctpA~~~carboxy-terminal processing protease CtpA~~~EC:3.4.21.102,BlastRules:WP_003231186
6907a3cd7e64983a33a10a6e843ce0ff-contig_1-979586-980071-+	VFG000478	150	128	37.5	3.44e-25	94.0	VFG000478 VFDB~~~75~~~90~~~90~~~90~~~fur~~~ferric iron uptake transcriptional regulator~~~VFDB:VFG000478,VFDB:VFC0301
305abfb98cfa4957db6467ec14a578b5-contig_1-983188-984264-+	WP_000591846	620	274	27.0	1.13e-14	74.7	WP_000591846 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~tcpI~~~toxin-coregulated pilus methyl-accepting chemotaxis protein TcpI~~~BlastRules:WP_000591846,BlastRules:WP_011261766
4c05d3ad2c3fc680de039a28af063c0a-contig_1-984251-985453-+	WP_003148125	629	270	26.3	4.05e-15	76.6	WP_003148125 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~pctA~~~methyl-accepting chemotaxis protein PctA~~~BlastRules:WP_003148125
74f7fd6e4d3ee8d125dde956a79a2899-contig_1-986726-987670--	WP_011277164	306	256	28.5	8.03e-27	106	WP_011277164 BlastRules~~~70~~~80.0~~~80.0~~~90.0~~~~~~malate dehydrogenase~~~EC:1.1.1.37,BlastRules:WP_011277164
e528023591bda791ebe43129ab126517-contig_1-987763-988503--	WP_001187667	237	231	29.0	6.74e-31	114	WP_001187667 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~menG~~~2-heptaprenyl-1,4-naphthoquinone methyltransferase~~~EC:2.1.1.-,BlastRules:WP_001187667
5a6ca098bda1e75a328a00d15622aae8-contig_1-989160-990149--	WP_003242515	455	225	25.8	2.16e-05	45.4	WP_003242515 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~ywaD~~~aminopeptidase YwaD~~~EC:3.4.11.10,EC:3.4.11.6,BlastRules:WP_003242515
657252f0f6dd1710fcc6287e7e5d9455-contig_1-993396-994370--	WP_000994906	334	324	60.5	4.46e-141	401	WP_000994906 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~oppF~~~murein tripeptide/oligopeptide ABC transporter ATP-binding protein OppF~~~EC:7.4.2.-,BlastRules:WP_000994906,BlastRules:WP_010906164
bee64c55f572b2b93177190a82b0b076-contig_1-994367-995332--	WP_000110948	337	314	56.7	1.80e-123	357	WP_000110948 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~oppD~~~murein tripeptide/oligopeptide ABC transporter ATP-binding protein OppD~~~EC:7.4.2.-,BlastRules:WP_000110948,BlastRules:WP_011669112
f4a55d09813f1eb8be422fb955b1e207-contig_1-995350-996276--	WP_003232954	305	304	44.1	2.36e-82	250	WP_003232954 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~oppC~~~oligopeptide ABC transporter permease OppC~~~BlastRules:WP_003232954
0fb6101a0075750d3d77a135e177dbb1-contig_1-996292-997212--	WP_003245554	311	306	44.4	2.31e-91	273	WP_003245554 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~oppB~~~oligopeptide ABC transporter permease OppB~~~BlastRules:WP_003245554
51d2f0db450ec9322b1c3631b53eeeca-contig_1-997305-998951--	WP_000683020	537	524	40.5	1.33e-126	380	WP_000683020 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~mppA~~~murein tripeptide ABC transporter substrate-binding protein MppA~~~BlastRules:WP_000683020
0e53e6a63ef256414f4b2b2293595c00-contig_1-1003555-1003845--	WP_013068981	95	87	35.6	6.05e-14	61.2	WP_013068981 BlastRules~~~70~~~80.0~~~80.0~~~90.0~~~fdxC~~~ferredoxin FdxC~~~BlastRules:WP_013068981,BlastRules:WP_013068981
65bcefc7e149d693c34064523056f908-contig_1-1005850-1006575--	WP_000971872	235	231	39.8	1.03e-45	152	WP_000971872 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~walR~~~cell wall metabolism DNA-binding response regulator WalR~~~BlastRules:WP_000971872,BlastRules:WP_003244363
bb1ba06b394f42e90a8e14865c671ea5-contig_1-1006541-1007506--	WP_004398493	579	249	32.1	9.79e-34	129	WP_004398493 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~phoR~~~sensory box histidine kinase PhoR~~~EC:2.7.13.3,BlastRules:WP_001032128,BlastRules:WP_003916717,BlastRules:WP_004398493
a47f465b204a76d263da1051049bd87f-contig_1-1007592-1009841-+	WP_003113975	642	150	36.7	8.31e-23	103	WP_003113975 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~slt~~~lytic transglycosylase Slt~~~BlastRules:WP_003113975
fa22fbcc115f17bda1bbaa3d0b0b4f3a-contig_1-1009864-1010661-+	WP_000594021	343	239	40.6	1.24e-48	163	WP_000594021 BlastRules~~~70~~~80.0~~~80.0~~~90.0~~~metN~~~methionine ABC transporter ATP-binding protein MetN~~~BlastRules:WP_000594016,BlastRules:WP_000594021
4aadcc28633bb6cddf2af405e5de6b0f-contig_1-1010662-1011954-+	WP_009793091	505	165	25.5	4.49e-04	42.0	WP_009793091 BlastRules~~~70~~~70.0~~~80.0~~~90.0~~~opuFB~~~osmoprotectant update ABC transporter permease/substrate-binding subunit OpuFB~~~BlastRules:WP_009793091,BlastRules:WP_028398951
21bdec6e13c24a5d7ae9cff2b1b0bc1c-contig_1-1013658-1014845--	WP_000858214	428	165	26.7	4.84e-04	41.6	WP_000858214 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~dctA~~~C4-dicarboxylate transporter DctC~~~BlastRules:WP_000858214,BlastRules:WP_003082442
36b000c96a9eec1245e78dd583590210-contig_1-1015275-1016516-+	WP_003228604	406	404	40.8	1.01e-92	284	WP_003228604 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~sufS~~~cysteine desulfurase SufS~~~EC:2.8.1.7,BlastRules:WP_001020754,BlastRules:WP_003228604
3efe6188b24f6024feeda8b994258348-contig_1-1016659-1017228-+	WP_003222809	147	136	39.7	5.01e-22	86.7	WP_003222809 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~sufU~~~iron-sulfur cluster assembly scaffold protein SufU~~~BlastRules:WP_000009523,BlastRules:WP_003222809
217c5f1920412af3db4d608866f101fa-contig_1-1017261-1018010-+	WP_011727627	360	201	30.3	2.34e-17	79.7	WP_011727627 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~mceG~~~ABC transporter ATP-binding protein MceG~~~BlastRules:WP_011727627
9cb33873562a9821b9d70948e79d3fe5-contig_1-1018039-1019487-+	WP_003920235	859	349	66.2	4.21e-160	474	WP_003920235 BlastRules~~~80~~~90.0~~~92.0~~~92.0~~~sufB~~~intein-containing Fe-S cluster assembly protein SufB~~~BlastRules:WP_003407484,BlastRules:WP_003920235,BlastRules:WP_010907826,BlastRules:WP_015289878,BlastRules:WP_018196570,BlastRules:WP_171491685,BlastRules:WP_171491686,BlastRules:WP_171491687,BlastRules:WP_171491688
0d15a0985041be880b3e31837c40c384-contig_1-1019492-1020775-+	WP_003920235	859	135	28.9	3.84e-11	64.7	WP_003920235 BlastRules~~~80~~~90.0~~~92.0~~~92.0~~~sufB~~~intein-containing Fe-S cluster assembly protein SufB~~~BlastRules:WP_003407484,BlastRules:WP_003920235,BlastRules:WP_010907826,BlastRules:WP_015289878,BlastRules:WP_018196570,BlastRules:WP_171491685,BlastRules:WP_171491686,BlastRules:WP_171491687,BlastRules:WP_171491688
34c6e14ec3658b74f02a6ef99bc05890-contig_1-1020793-1021128-+	WP_050787550	107	97	32.0	1.29e-06	43.1	WP_050787550 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~bphA3~~~biphenyl 2,3-dioxygenase ferredoxin component~~~BlastRules:WP_050787550
7d51b9519c9be7c411d2ca13b07ee486-contig_1-1021158-1021655-+	WP_001138904	163	162	47.5	8.24e-36	121	WP_001138904 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~yajQ~~~nucleotide binding protein YajQ~~~BlastRules:WP_001138904
bc18ec8460c9c0cf79b1eba8effd1cd1-contig_1-1026140-1028035-+	WP_010886480	181	133	32.3	3.52e-09	56.2	WP_010886480 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~cwlQ~~~bifunctional muramidase/murein lytic transglycosylase~~~BlastRules:WP_010886480
7f83760d32f7fe713021292065516138-contig_1-1034274-1035494--	WP_001010696	463	370	24.6	7.56e-14	72.4	WP_001010696 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~tcyP~~~cystine/sulfocysteine:cation symporter~~~BlastRules:WP_001010696
6305ebc97f5dbb9832fd6fb869ebb0fe-contig_1-1035711-1036565-+	WP_005408768	393	325	28.6	3.28e-35	130	WP_005408768 BlastRules~~~80~~~88.0~~~90.0~~~90.0~~~emrA~~~multidrug efflux MFS transporter periplasmic adaptor subunit EmrA~~~BlastRules:WP_005408768
7f04c0796c8a815ff18c515bf6aa4b80-contig_1-1036575-1038125-+	WP_005408769	528	418	32.8	5.61e-81	261	WP_005408769 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~emrB~~~multidrug efflux MFS transporter permease subunit EmrB~~~BlastRules:WP_005408769
a614f430dae74454e85a444cebb63dd1-contig_1-1038128-1039459--	WP_001032689	493	408	25.7	2.10e-33	130	WP_001032689 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~dtpD~~~dipeptide permease DtpD~~~BlastRules:WP_001032689
10bd251d5b3a942c0f62f571a35f98f2-contig_1-1039583-1040551--	WP_001262436	346	315	43.2	5.39e-81	249	WP_001262436 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~purM~~~phosphoribosylformylglycinamidine cyclo-ligase~~~EC:6.3.3.1,BlastRules:WP_001262436
aed2bb631ab5b56ff1ba24e03a030067-contig_1-1041145-1043466--	VFG047582	770	666	33.0	1.80e-89	297	VFG047582 VFDB~~~75~~~90~~~90~~~90~~~purCD~~~fusion protein PurC/PurD~~~VFDB:VFG047582,VFDB:VFC0272
c9b8edf3e43573e97aa4e50fc99539f3-contig_1-1047414-1049954--	WP_000055577	739	765	34.6	6.49e-129	403	WP_000055577 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~purL~~~phosphoribosylformylglycinamidine synthase II~~~EC:6.3.5.3,BlastRules:WP_000055577
6ed2f56a6f9eaa82028ed0e291c74bcd-contig_1-1049947-1050753--	WP_000666779	227	231	41.6	1.93e-48	159	WP_000666779 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~purQ~~~phosphoribosylformylglycinamidine synthase subunit PurQ~~~EC:3.5.1.2,EC:6.3.5.3,BlastRules:WP_000666779
70ffde6be6549f54da7f5bc536bda2ba-contig_1-1054852-1055226--	ISTeha2-1	226	107	43.0	2.34e-24	92.4	ISTeha2-1 IS~~~90~~~95~~~90~~~90~~~tnp~~~IS6 family ISTeha2 transposase~~~IS:ISTeha2
eb8516abb87afa37487e621be7f8bb77-contig_1-1059629-1060597-+	WP_065403103	301	333	38.4	2.45e-55	181	WP_065403103 BlastRules~~~70~~~80.0~~~80.0~~~90.0~~~flaB~~~flagellin B~~~BlastRules:WP_005310305,BlastRules:WP_065403103
d88d796077278e049843facff843f92b-contig_1-1062862-1063461--	WP_003229547	194	175	24.6	3.26e-10	56.6	WP_003229547 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~fadR~~~fatty acid metabolism transcriptional regulator FadR~~~BlastRules:WP_003229547
421d79cf2484fdc90c2c0758add382af-contig_1-1064764-1066395-+	WP_003100464	440	132	43.9	2.97e-23	102	WP_003100464 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~bdlA~~~biofilm dispersion protein BdlA~~~BlastRules:WP_003100464
fe1fe5229ad6d9de0bb086ffd7346ae2-contig_1-1066395-1067315-+	WP_003228021	304	302	24.8	1.83e-07	51.2	WP_003228021 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~hag~~~flagellin Hag~~~BlastRules:WP_003228021
a05837da3c146dd9e55de5bd511b818b-contig_1-1069513-1070190--	WP_001572351	226	222	43.7	1.86e-59	186	WP_001572351 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~silR~~~copper/silver response regulator transcription factor SilR~~~BlastRules:WP_001572351
4eb526a4cd9c7a0aa04ef1177c08fb8e-contig_1-1072130-1072378-+	WP_003246542	123	25	64.0	3.06e-04	36.2	WP_003246542 BlastRules~~~70~~~80.0~~~80.0~~~90.0~~~gsiB~~~glucose starvation-inducible protein GsiB~~~BlastRules:WP_003246542
1cc1b23f496f2fa1fc4cdd8809afe24e-contig_1-1077707-1082626-+	WP_003243665	2334	117	31.6	7.40e-05	47.4	WP_003243665 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~wapA~~~tRNA nuclease WapA~~~BlastRules:WP_003243665
46b05adc37349c749f37f99f77a0f997-contig_1-1086735-1090619-+	WP_003243665	2334	115	28.7	2.91e-06	51.6	WP_003243665 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~wapA~~~tRNA nuclease WapA~~~BlastRules:WP_003243665
57cdc6c9910a4fe131fbc57aabf6696c-contig_1-1090686-1091930--	WP_003245579	429	390	24.6	2.80e-17	82.8	WP_003245579 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~gltT~~~glutamate/proton symporter GltT~~~BlastRules:WP_003245579
84d32e25aa542fc33fd636e21c1c3449-contig_1-1091923-1092759--	WP_000916480	276	246	26.0	1.49e-09	57.0	WP_000916480 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~glnH~~~glutamine ABC transporter substrate-binding protein GlnH~~~BlastRules:WP_000916480,BlastRules:WP_003245954
a036b9d1d91037b188d08a550e668a5a-contig_1-1092972-1093970-+	VFG038631	353	323	35.6	3.36e-75	234	VFG038631 VFDB~~~75~~~90~~~90~~~90~~~fliG~~~flagellar motor switch protein G~~~VFDB:VFG038631,VFDB:VFC0204
